State,Library ID,Submission Year,Library Name,Street Address,City,Zip Code,Longitude,Latitude,State Code,County Code,County,County Population,Public Library Definition,Legal Basis,Administrative Structure,Interlibrary Relationship,Service Population,Service Population Without Duplicates,Central Libraries,Branch Libraries,Bookmobiles,MLS Librarians,Librarians,Employees,Total Staff,Local Government Operating Revenue,State Government Operating Revenue,Federal Government Operating Revenue,Other Operating Revenue,Total Operating Revenue,Salaries,Benefits,Total Staff Expenditures,Print Collection Expenditures,Digital Collection Expenditures,Other Collection Expenditures,Total Collection Expenditures,Other Operating Expenditures,Total Operating Expenditures,Local Government Capital Revenue,State Government Capital Revenue,Federal Government Capital Revenue,Other Capital Revenue,Total Capital Revenue,Total Capital Expenditures,Print Collection,Digital Collection,Audio Collection,Downloadable Audio,Physical Video,Downloadable Video,Local Cooperative Agreements,State Licensed Databases,Total Licensed Databases,Print Subscriptions,Hours Open,Library Visits,Reference Transactions,Registered Users,Circulation Transactions,Interlibrary Loans Provided,Interlibrary Loans Received,Library Programs,Children’s Programs,Young Adult Programs,Library Program Audience,Children’s Program Audience,Young Adult Program Audience,Public Internet Computers,Internet Computer Use,Wireless Internet Sessions,Start Date,End Date
IA,IA0360,2015,KRABBENHOFT PUBLIC LIBRARY,512 ELK ST,SABULA,52070,-90.1747538,42.0707487,19,97,JACKSON,19482,Y,CI,SO,ME,1296,1277,1,0,0,0,0.75,0.35,1.1,49065,1193,0,525,50783, , , ,6963,353,1078,8394, ,47627,0,0,0,0,0,0,16761,0,1,0,620,0,1,16,17,38,1196,3744,572,967,8004,184,58,57,30,1,1042,840,8,2,468,-1,07/01/2013,06/30/2014
IA,IA0361,2015,PRESTON PUBLIC LIBRARY,1 W GILLET,PRESTON,52069,-90.3940031,42.0507067,19,97,JACKSON,19482,Y,CI,SO,ME,3181,3135,1,0,0,0,0.85,0.31,1.16,64228,3042,0,5011,72281, , , ,10585,1200,3469,15254, ,71926,0,0,0,0,0,0,18270,8200,635,4080,1686,0,0,13,13,41,1836,26739,9824,2215,31835,0,115,122,102,3,3170,2983,24,4,5902,0,07/01/2013,06/30/2014
IA,IA0362,2015,BELLE PLAINE COMMUNITY LIBRARY,904 12TH ST,BELLE PLAINE,52208,-92.2747808,41.8963131,19,11,BENTON,25680,Y,CI,SO,ME,3239,3192,1,0,0,0,2.13,0.3,2.43,66763,3339,0,18349,88451,61918,26770,88688,11845,680,2046,14571,10370,113629,0,0,0,0,0,0,18661,8200,956,4080,1663,0,3,16,19,73,2550,20172,165,3390,21368,123,6,78,33,2,1648,1134,10,13,4706,-1,07/01/2013,06/30/2014
IA,IA0363,2015,BLAIRSTOWN PUBLIC LIBRARY,305 LOCUST ST NW SUITE 2,BLAIRSTOWN,52209,-92.0844331,41.9087273,19,11,BENTON,25680,Y,CI,SO,ME,1638,1614,1,0,0,0,1.13,0,1.13,64159,2133,0,6130,72422, , , ,8539,1845,2970,13354, ,68118,0,0,0,0,0,0,11061,8288,404,4080,1025,0,1,17,18,37,1781,16046,260,1169,12196,327,83,61,24,16,470,278,70,6,1172,-1,07/01/2013,06/30/2014
IA,IA0364,2015,SCHROEDER PUBLIC LIBRARY,93 MAIN,KEYSTONE,52249,-92.1980275,41.9992331,19,11,BENTON,25680,Y,CI,SO,ME,1181,1164,1,0,0,0,1.03,0,1.03,54858,1307,0,935,57100, , , ,3888,655,670,5213, ,55160,13845,0,0,0,13845,6894,7029,8224,156,4080,720,0,1,17,18,35,2025,6027,368,538,9214,90,36,138,108,26,948,720,208,5,940,-1,07/01/2013,06/30/2014
IA,IA0365,2015,VAN HORNE PUBLIC LIBRARY,116 MAIN ST,VAN HORNE,52346,-92.0911206,42.006604,19,11,BENTON,25680,Y,CI,SO,ME,1153,1136,1,0,0,0,0.65,0,0.65,37737,360,0,186,38283, , , ,7279,361,742,8382, ,38283,567058,0,0,0,567058,567058,10933,8200,0,4080,1204,0,1,17,18,33,1352,8267,624,1425,9864,16,273,36,19,1,488,291,4,8,2512,-1,07/01/2013,06/30/2014
IA,IA0366,2015,VINTON PUBLIC LIBRARY,510 2ND AVE,VINTON,52349,-92.0229386,42.1664646,19,11,BENTON,25680,Y,CI,SO,ME,8844,8716,1,0,0,0,1,2.38,3.38,216134,3696,0,6484,226314,106942,60399,167341,11620,1061,7013,19694,30273,217308,0,0,0,0,0,20760,19509,6770,1449,2598,711,0,0,17,17,82,2600,35000,5976,3333,54526,149,288,101,98,0,1582,1475,0,7,4395,-1,07/01/2013,06/30/2014
IA,IA0367,2015,NORMA ANDERS PUBLIC LIBRARY,320 MAIN,DYSART,52224,-92.3062921,42.1715611,19,171,TAMA,17451,Y,CI,SO,ME,1643,1619,1,0,0,0,0.88,0.18,1.06,52102,1655,0,3135,56892, , , ,12417,541,0,12958, ,56892,0,0,0,0,0,0,29122,8200,501,4080,504,0,1,3,4,144,1820,8205,161,1745,19031,47,70,60,44,5,934,832,36,8,1739,0,07/01/2013,06/30/2014
IA,IA0368,2015,GARWIN PUBLIC LIBRARY,308 4TH ST,GARWIN,50632,0,0,19,171,TAMA,17451,Y,CI,SO,ME,842,830,1,0,0,0,0.53,0.05,0.58,11058,845,0,4400,16303, , , ,1265,0,98,1363, ,13852,0,0,0,0,0,0,8411,0,89,0,1186,0,0,17,17,20,1092,4040,60,357,4105,7,1,62,62,0,650,650,0,8,1478,0,07/01/2013,06/30/2014
IA,IA0369,2015,GLADBROOK PUBLIC LIBRARY,301 2ND ST,GLADBROOK,50635,-92.7168265,42.1876643,19,171,TAMA,17451,Y,CI,SO,ME,1506,1484,1,0,0,0,1,0,1,40008,945,0,1287,42240, , , ,7065,456,396,7917, ,38254,0,0,0,0,0,0,11264,15552,167,8189,854,0,0,17,17,32,1664,10213,1245,1218,7018,0,33,65,5,0,530,142,0,2,2340,-1,07/01/2013,06/30/2014
IA,IA0370,2015,LOUISE & LUCILE HINK/TAMA PUBLIC LIBRARY,401 SIEGEL ST,TAMA,52339,-92.5794918,41.9628896,19,171,TAMA,17451,Y,CI,SO,ME,4320,4258,1,0,0,0,2.43,0.38,2.81,141712,3088,0,7289,152089,73622,33491,107113,12855,1583,4457,18895,28012,154020,20848,0,0,0,20848,20848,24441,8200,306,4080,1112,0,1,17,18,57,1960,20049,700,3125,31138,169,84,36,23,0,706,574,0,16,4711,-1,07/01/2013,06/30/2014
IA,IA0371,2015,TOLEDO PUBLIC LIBRARY,206 E HIGH ST,TOLEDO,52342,-92.576754,41.9955836,19,171,TAMA,17451,Y,CI,SO,ME,3361,3313,1,0,0,0,2.8,0.18,2.98,138395,3539,0,13320,155254,74305,60034,134339,5922,652,1806,8380,18555,161274,0,0,0,0,0,0,17769,8200,1025,4080,1192,0,2,17,19,63,2091,25820,9180,3415,23768,79,162,116,99,8,1401,1273,37,9,3141,-1,07/01/2013,06/30/2014
IA,IA0372,2015,TRAER PUBLIC LIBRARY,531 2ND ST,TRAER,50675,-92.4669863,42.1933771,19,171,TAMA,17451,Y,CI,SO,ME,4607,4541,1,0,0,0,1.75,0,1.75,125350,2438,0,5599,133387, , , ,16599,1112,4479,22190, ,133387,0,0,0,0,0,0,14274,8200,702,4080,2829,0,3,17,20,144,1664,25284,4316,1188,44987,179,209,202,53,10,2668,1508,55,13,4300,-1,07/01/2013,06/30/2014
IA,IA0373,2015,CEDAR RAPIDS PUBLIC LIBRARY,450 FIFTH AVE SE,CEDAR RAPIDS,52401,0,0,19,113,LINN,217751,Y,CI,MO,ME,132252,130345,1,1,0,10,12,57.6,69.6,4607971,78118,773843,742563,6202495,2889125,1283015,4172140,765080,198991,340728,1304799,1330450,6807389,4800000,10000000,18509796,4195670,37505466,37505466,189905,8228,16823,6492,19278,0,26,17,43,198,7072,662871,46020,65090,1432753,30977,574,1292,796,166,43903,32331,2963,126,109964,-1,07/01/2013,06/30/2014
IA,IA0374,2015,CENTER POINT PUBLIC LIBRARY,720 MAIN ST,CENTER POINT,52213,-91.7849583,42.1902054,19,113,LINN,217751,Y,CI,SO,ME,7677,7566,1,0,0,0,2,1.6,3.6,171326,3729,0,0,175055,87465,37734,125199,16207,963,4300,21470,28387,175056,0,0,0,97990,97990,97990,20107,8244,726,4080,2257,0,8,17,25,67,2054,65917,7800,3836,65807,244,193,279,254,13,5058,4848,79,11,7596,5796,07/01/2013,06/30/2014
IA,IA0375,2015,PLOVER PUBLIC LIBRARY,301 MAIN ST,PLOVER,50573,-94.6233502,42.8773979,19,151,POCAHONTAS,7138,Y,CI,SO,ME,111,109,1,0,0,0,0.23,0.15,0.38,13533,385,0,500,14418, , , ,1776,0,498,2274, ,8455,0,0,0,0,0,0,2701,0,39,0,522,0,0,0,0,12,468,900,11,73,914,0,0,2,1,1,9,7,2,4,624,0,07/01/2013,06/30/2014
IA,IA0376,2015,WEBB SHADLE MEMORIAL LIBRARY,301 W DALLAS,PLEASANTVILLE,50225,-93.2707466,41.387714,19,125,MARION,33365,Y,CI,SO,ME,2338,2304,1,0,0,0,1.5,0.5,2,9500,22,0,247,9769, , , ,11018,959,1905,13882, ,91244,0,0,0,0,0,0,13245,0,993,0,575,0,0,13,13,60,1716,6120,55,1015,12937,0,28,10,8,1,635,480,60,5,1470,1250,07/01/2013,06/30/2014
IA,IA0377,2015,DUNCOMBE PUBLIC LIBRARY,621 PRINCE ST,DUNCOMBE,50532,-93.9940875,42.4693381,19,187,WEBSTER,36955,Y,CI,SO,ME,640,631,1,0,0,0,0.6,0.15,0.75,30416,1402,0,6175,37993, , , ,4038,382,4145,8565, ,35118,0,0,0,650,650,1030,5621,8200,122,4080,755,0,0,13,13,45,1404,3484,208,426,4773,56,0,50,44,6,328,310,18,4,1040,-1,07/01/2013,06/30/2014
IA,IA0378,2015,INDIANOLA PUBLIC LIBRARY,207 N B ST,INDIANOLA,50125,-93.563667,41.362093,19,181,WARREN,47956,Y,CI,SO,ME,23986,23640,1,0,0,3,5,2.38,7.38,515733,7963,0,39211,562907,304417,117812,422229,62740,12000,10856,85596,112907,620732,0,0,0,0,0,0,41872,16531,2759,8189,1514,0,11,17,28,114,3120,94509,9048,12661,125474,453,188,456,359,47,9936,8508,717,10,12228,3600,07/01/2013,06/30/2014
IA,IA0379,2015,MILO PUBLIC LIBRARY,123 MAIN ST,MILO,50166,-93.4385933,41.2872034,19,181,WARREN,47956,Y,CI,SO,ME,1314,1295,1,0,0,0,1,0,1,45289,1331,0,14510,61130, , , ,6933,0,967,7900, ,48259,0,0,0,0,0,0,12283,8200,185,8189,578,0,1,16,17,62,1196,5608,53,924,6827,32,63,29,11,6,257,146,39,3,1935,0,07/01/2013,06/30/2014
IA,IA0380,2015,NORWALK EASTER PUBLIC LIBRARY,1051 NORTH AVE,NORWALK,50211,-93.6994789,41.4755983,19,181,WARREN,47956,Y,CI,SO,ME,10509,10357,1,0,0,3,3,4.4,7.4,458953,4940,0,13090,476983,207068,61012,268080,47593,13306,17335,78234,74234,420548,0,0,0,0,0,0,29531,15630,1694,8189,3038,0,9,16,25,74,2948,72378,636,7505,75462,339,600,367,220,11,6125,4930,264,11,16292,-1,07/01/2013,06/30/2014
IA,IA0381,2015,CARLISLE PUBLIC LIBRARY,135 SCHOOL ST,CARLISLE,50047,-93.4870861,41.4986214,19,181,WARREN,47956,Y,CI,SO,ME,7726,7615,1,0,0,0,2,0.68,2.68,198433,4549,0,5228,208210,91447,31945,123392,16888,2988,4044,23920,12640,159952,0,0,0,0,0,0,28831,15552,600,8189,981,0,0,16,16,46,2738,43037,2259,4609,47295,149,751,245,221,15,5259,4924,272,7,5177,937,07/01/2013,06/30/2014
IA,IA0382,2015,LYTTON PUBLIC LIBRARY,118 MAIN AST,LYTTON,50561,-94.857009,42.425228,19,25,SAC,9866,Y,CI,SO,ME,512,505,1,0,0,0,0.7,0,0.7,19156,802,0,3463,23421, , , ,2684,0,253,2937, ,20646,0,0,0,0,0,0,6909,0,99,0,314,0,0,0,0,17,1456,3620,121,201,2008,0,73,1,1,0,130,130,0,5,807,0,07/01/2013,06/30/2014
IA,IA0383,2015,POSTVILLE PUBLIC LIBRARY,235 W TILDEN ST,POSTVILLE,52162,-91.5711364,43.084532,19,5,ALLAMAKEE,14038,Y,CI,SO,ME,2833,2792,1,0,0,0,2.15,0.15,2.3,73491,2791,0,12095,88377,33645,6908,40553,11755,636,3965,16356,31468,88377,0,0,0,0,0,0,12196,8200,512,4080,715,0,0,17,17,70,1872,18903,3617,2735,20014,187,228,1,1,0,150,150,0,8,8137,7800,07/01/2013,06/30/2014
IA,IA0384,2015,ROBEY MEMORIAL LIBRARY,401 FIRST AVE NW,WAUKON,52172,-91.481267,43.270165,19,5,ALLAMAKEE,14038,Y,CI,SO,ME,7875,7761,1,0,0,0,3.25,0.3,3.55,137518,2776,0,19272,159566,94117,23673,117790,16815,3054,0,19869,26711,164370,393392,0,0,0,393392,393393,24706,8200,1743,4090,2351,0,0,16,16,125,2752,31772,1196,3845,43432,243,264,173,101,12,1695,1363,32,6,8106,1896,07/01/2013,06/30/2014
IA,IA0385,2015,CLERMONT PUBLIC LIBRARY,503 LARRABEE ST,CLERMONT,52135,-91.6536407,43.0009499,19,65,FAYETTE,20343,Y,CI,SO,ME,880,867,1,0,0,0,0.6,0,0.6,26803,1112,0,1990,29905, , , ,3680,414,1000,5094, ,30731,0,0,0,0,0,0,5531,8200,150,4080,506,0,0,16,16,18,1248,4185,1190,406,4899,173,114,26,26,0,453,453,0,4,1199,-1,07/01/2013,06/30/2014
IA,IA0386,2015,ELGIN PUBLIC LIBRARY,214 MAIN ST,ELGIN,52141,-91.627063,42.9569273,19,65,FAYETTE,20343,Y,CI,SO,ME,1364,1344,1,0,0,0,0.7,0,0.7,36479,3823,0,1748,42050, , , ,2754,420,792,3966, ,42244,0,0,0,0,0,0,18278,8200,737,4080,1978,0,0,17,17,86,1416,8969,940,1185,19789,558,159,115,89,6,3892,3437,75,9,1899,-1,07/01/2013,06/30/2014
IA,IA0387,2015,FAYETTE COMMUNITY LIBRARY,104 W STATE ST,FAYETTE,52142,-91.802878,42.843282,19,65,FAYETTE,20343,Y,CI,SO,ME,2767,2727,1,0,0,0,1.3,0,1.3,78840,2485,0,12720,94045, , , ,10441,1032,11674,23147, ,92515,0,0,0,0,0,0,12571,8249,1017,4083,987,0,0,17,17,21,1872,9856,1150,1395,15687,235,47,62,55,0,1550,925,0,10,3600,725,07/01/2013,06/30/2014
IA,IA0388,2015,HAWKEYE PUBLIC LIBRARY,104 S 2ND ST,HAWKEYE,52147,-91.949968,42.936691,19,65,FAYETTE,20343,Y,CI,SO,ME,709,699,1,0,0,0,0.5,0.02,0.52,17320,1332,0,7769,26421, , , ,2550,340,500,3390, ,19110,0,0,0,0,0,0,8245,8200,144,4080,352,0,0,0,0,15,1040,3443,52,595,4045,120,163,5,5,0,60,60,0,6,850,-1,07/01/2013,06/30/2014
IA,IA0389,2015,ARLINGTON PUBLIC LIBRARY,711 MAIN ST,ARLINGTON,50606,-91.671803,42.749075,19,65,FAYETTE,20343,Y,CI,SO,ME,1086,1070,1,0,0,0,0.6,0.08,0.68,24597,1696,0,1283,27576, , , ,2500,247,1202,3949, ,26720,0,0,0,0,0,754,6149,8200,387,4080,633,0,0,17,17,15,1092,3960,685,632,7654,198,89,47,31,0,485,350,0,6,742,529,07/01/2013,06/30/2014
IA,IA0390,2015,MAYNARD COMMUNITY LIBRARY,225 MAIN ST W,MAYNARD,50655,-91.879206,42.773848,19,65,FAYETTE,20343,Y,CI,SO,ME,1243,1225,1,0,0,0,0.85,0,0.85,31255,1438,0,3928,36621, , , ,4084,347,684,5115, ,39543,0,0,0,0,0,0,7375,8200,176,4080,421,0,0,3,3,44,1066,4908,260,1221,7426,115,302,34,34,0,523,523,0,5,2080,-1,07/01/2013,06/30/2014
IA,IA0391,2015,OELWEIN PUBLIC LIBRARY,201 E CHARLES ST,OELWEIN,50662,-91.910015,42.678575,19,65,FAYETTE,20343,Y,CI,SO,ME,7469,7361,1,0,0,0,4.83,1.05,5.88,296449,4989,0,13802,315240,168510,50735,219245,25910,1478,7245,34633,62384,316262,8106,0,0,18337,26443,26443,33572,8200,1196,4080,1539,0,1,17,18,88,2984,51761,1711,6816,45087,226,224,178,67,1,4265,2690,75,16,12369,1905,07/01/2013,06/30/2014
IA,IA0392,2015,WADENA PUBLIC LIBRARY,136 S MILL ST,WADENA,52169,-91.656927,42.839882,19,65,FAYETTE,20343,Y,CI,SO,ME,286,282,1,0,0,0,0.36,0,0.36,14050,391,0,2149,16590, , , ,527,0,606,1133, ,11853,0,0,0,0,0,0,4192,0,517,0,391,0,0,0,0,10,754,2820,61,161,2464,0,2,7,7,0,301,301,0,2,421,-1,07/01/2013,06/30/2014
IA,IA0394,2015,WESTGATE PUBLIC LIBRARY,180 MAIN ST,WESTGATE,50681,-91.9960196,42.769742,19,65,FAYETTE,20343,Y,CI,SO,ME,305,301,1,0,0,0,0.35,0.15,0.5,11779,778,0,2342,14899, , , ,2181,0,0,2181, ,11830,0,0,0,0,0,0,4964,0,15,0,161,0,0,3,3,12,1040,2578,14,126,1564,48,6,21,10,10,183,123,50,4,675,-1,07/01/2013,06/30/2014
IA,IA0395,2015,CONRAD PUBLIC LIBRARY,114 N MAIN ST,CONRAD,50621,-92.874575,42.2247334,19,75,GRUNDY,12375,Y,CI,SO,ME,2080,2050,1,0,0,0,1.66,0.2,1.86,98794,4267,0,4345,107406, , , ,17393,279,3394,21066, ,108734,0,0,0,0,0,6972,14341,8200,455,4080,1735,0,1,17,18,83,2059,27092,1320,1177,33430,642,306,315,100,6,3803,2732,35,12,5747,-1,07/01/2013,06/30/2014
IA,IA0396,2015,KLING MEMORIAL LIBRARY,708 7TH ST,GRUNDY CENTER,50638,-92.772678,42.3618095,19,75,GRUNDY,12375,Y,CI,SO,ME,4006,3948,1,0,0,1,2.48,0.2,2.68,142572,3166,0,66286,212024,70293,31347,101640,21603,779,811,23193,35983,160816,2377,0,0,0,2377,2377,26613,8200,930,4080,1354,0,1,17,18,103,2132,31925,1200,3539,49683,334,380,280,216,14,3434,2847,219,10,2700,1025,07/01/2013,06/30/2014
IA,IA0397,2015,REINBECK PUBLIC LIBRARY,501 CLARK ST,REINBECK,50669,-92.5993143,42.3236961,19,75,GRUNDY,12375,Y,CI,SO,ME,2096,2066,1,0,0,0,1,0.95,1.95,80888,2518,424,3908,87738, , , ,14013,108,1721,15842, ,87738,0,0,0,0,0,0,21821,8200,476,4080,667,0,0,17,17,76,2028,14185,905,1354,24088,181,243,82,50,0,1259,948,0,4,2392,277,07/01/2013,06/30/2014
IA,IA0398,2015,WELLSBURG PUBLIC LIBRARY,411 N ADAMS ST,WELLSBURG,50680,-92.9262844,42.4357855,19,75,GRUNDY,12375,Y,CI,SO,ME,1144,1128,1,0,0,0,1.63,0.06,1.69,59597,2129,0,14501,76227, , , ,10557,2050,1578,14185, ,59023,0,0,0,0,0,0,9986,8265,263,4080,1278,0,0,17,17,61,1632,19525,436,602,18672,206,119,146,53,1,1058,639,2,18,6880,364,07/01/2013,06/30/2014
IA,IA0399,2015,MEEHAN MEMORIAL LANSING PUBLIC LIBRARY,515 MAIN ST,LANSING,52151,-91.2208754,43.3618012,19,5,ALLAMAKEE,14038,Y,CI,SO,ME,1626,1603,1,0,0,0,1,0.13,1.13,35757,1510,0,3637,40904, , , ,2966,390,0,3356, ,36570,0,0,0,0,0,0,10538,8200,394,4080,955,0,0,14,14,32,1560,6538,1525,816,8138,87,73,239,24,12,2501,360,675,10,1971,-1,07/01/2013,06/30/2014
IA,IA0400,2015,CRESCO PUBLIC LIBRARY,320 N ELM ST,CRESCO,52136,-92.1162661,43.3740912,19,89,HOWARD,9449,Y,CI,SO,ME,6797,6699,1,0,0,0,3.83,0.89,4.72,240095,6280,0,11425,257800,151228,54390,205618,15894,3365,6793,26052,26130,257800,8676,0,0,0,8676,8676,26301,8200,983,4080,1099,0,10,17,27,64,3120,58200,12622,6191,112795,219,867,46,42,0,1314,1243,0,10,16235,-1,07/01/2013,06/30/2014
IA,IA0401,2015,ELMA PUBLIC LIBRARY,710 BUSTI AVE,ELMA,50628,-92.4358509,43.2403884,19,89,HOWARD,9449,Y,CI,SO,ME,1135,1119,1,0,0,0,1,0.1,1.1,30244,1871,0,10055,42170, , , ,5261,872,797,6930, ,41121,0,0,0,0,0,0,8612,256,156,19,939,0,0,16,16,48,2288,9970,573,674,9579,32,62,59,36,0,630,473,0,5,2509,52,07/01/2013,06/30/2014
IA,IA0402,2015,LIME SPRINGS PUBLIC LIBRARY,112 W MAIN ST,LIME SPRINGS,52155,-92.2801588,43.4485041,19,89,HOWARD,9449,Y,CI,SO,ME,1054,1039,1,0,0,0,0.97,0.1,1.07,34566,1260,0,9120,44946, , , ,6412,346,1102,7860, ,38980,0,0,0,0,0,0,7058,8200,399,4080,655,0,0,17,17,65,1924,7032,181,577,9131,54,96,304,182,18,2473,1656,25,6,1648,-1,07/01/2013,06/30/2014
IA,IA0403,2015,CALMAR PUBLIC LIBRARY,101 S WASHINGTON ST,CALMAR,52132,-91.8658631,43.182821,19,191,WINNESHIEK,20768,Y,CI,SO,ME,1387,1367,1,0,0,0,0.9,0.23,1.13,47094,1120,0,2800,51014, , , ,8766,388,1539,10693, ,50900,0,0,0,0,0,3800,14734,8200,877,4080,1135,0,7,13,20,25,1872,6897,131,1019,5231,10,82,27,6,9,360,187,51,6,1096,439,07/01/2013,06/30/2014
IA,IA0404,2015,DECORAH PUBLIC LIBRARY,202 WINNEBAGO ST,DECORAH,52101,-91.7870855,43.3032469,19,191,WINNESHIEK,20768,Y,CI,SO,ME,15652,15426,1,0,0,0,10.55,1.35,11.9,561853,25687,68846,60990,717376,366982,126999,493981,33030,6326,5700,45056,192696,731733,0,0,0,0,0,0,75489,8200,3262,4080,3329,0,3,17,20,139,2941,192641,4722,18984,165436,22587,984,444,186,50,5368,3595,553,12,19699,8225,07/01/2013,06/30/2014
IA,IA0405,2015,FORT ATKINSON PUBLIC LIBRARY,302 3RD NW,FORT ATKINSON,52144,-91.9371205,43.1446659,19,191,WINNESHIEK,20768,Y,CI,SO,ME,1061,1046,1,0,0,0,0.53,0.15,0.68,25140,1380,0,2568,29088, , , ,4340,1036,985,6361, ,30635,0,0,0,0,0,0,5713,8200,228,4080,618,0,0,16,16,38,1288,3090,770,383,5042,184,152,19,5,0,751,205,0,2,500,260,07/01/2013,06/30/2014
IA,IA0406,2015,OSSIAN PUBLIC LIBRARY,123 W MAIN ST,OSSIAN,52161,-91.766171,43.146162,19,191,WINNESHIEK,20768,Y,CI,SO,ME,1719,1694,1,0,0,0,0.8,0.25,1.05,47406,1671,0,0,49077, , , ,8362,443,1447,10252, ,49694,0,0,0,0,0,0,9355,8200,217,4080,518,0,0,17,17,32,1199,6700,350,739,8739,117,142,26,19,4,539,484,42,5,1628,754,07/01/2013,06/30/2014
IA,IA0407,2015,SHELDON PUBLIC LIBRARY,925 4TH AVE,SHELDON,51201,-95.8536734,43.1802842,19,141,O'BRIEN,14056,Y,CI,SO,ME,5846,5762,1,0,0,0,2.25,1.43,3.68,164501,4000,0,15368,183869,101835,24217,126052,25442,1051,2583,29076,17670,172798,4000,0,0,0,4000,4237,33144,15552,1090,8189,906,0,1,17,18,96,2458,109594,14003,2377,55390,64,90,129,120,4,882,772,65,9,6812,-1,07/01/2013,06/30/2014
IA,IA0408,2015,ALBERT CITY PUBLIC LIBRARY,215 MAIN ST,ALBERT CITY,50510,-94.9495579,42.7816807,19,21,BUENA VISTA,20578,Y,CI,SO,ME,1285,1266,1,0,0,0,1.3,0.55,1.85,45062,1522,0,8904,55488, , , ,5136,364,1951,7451, ,53056,0,0,0,0,0,0,12897,15552,551,8189,2264,0,1,4,5,43,1987,11052,588,876,10780,89,23,70,34,0,992,420,0,9,3974,-1,07/01/2013,06/30/2014
IA,IA0409,2015,ALTA COMMUNITY LIBRARY,1009 S MAIN ST,ALTA,51002,-95.304285,42.664889,19,21,BUENA VISTA,20578,Y,CI,SO,ME,1883,1856,1,0,0,0,0.93,0.7,1.63,93876,2355,0,1209,97440, , , ,12406,1125,4040,17571, ,74410,0,0,0,0,0,0,21602,15552,713,8189,1560,0,0,17,17,40,2582,9125,1820,1588,25831,234,112,58,50,3,2364,2189,26,6,683,-1,07/01/2013,06/30/2014
IA,IA0410,2015,LINN GROVE PUBLIC LIBRARY,110 WEAVER ST,LINN GROVE,51033,-95.246823,42.891921,19,21,BUENA VISTA,20578,Y,CI,SO,ME,185,182,1,0,0,0,0.35,0,0.35,8950,434,0,37,9421, , , ,900,0,227,1127, ,7764,0,0,0,0,0,0,4844,0,92,0,524,0,0,0,0,5,672,542,91,100,885,11,0,8,7,1,19,17,2,3,52,0,07/01/2013,06/30/2014
IA,IA0411,2015,MARATHON PUBLIC LIBRARY,306 W ATTICA,MARATHON,50565,-94.9850409,42.8615236,19,21,BUENA VISTA,20578,Y,CI,SO,ME,260,256,1,0,0,0,0.53,0,0.53,18200,1071,0,0,19271, , , ,3644,34,549,4227, ,23339,0,0,0,0,0,0,7132,0,0,0,476,0,0,13,13,33,1142,6589,659,443,7746,4,2,24,14,6,386,201,97,4,2876,0,07/01/2013,06/30/2014
IA,IA0412,2015,NEWELL PUBLIC LIBRARY,205 E 2ND ST,NEWELL,50568,-95.00079,42.6055161,19,21,BUENA VISTA,20578,Y,CI,SO,ME,1556,1534,1,0,0,0,1.03,0.08,1.11,32984,1243,0,4620,38847, , , ,6903,826,612,8341, ,38947,0,0,0,0,0,0,15761,15561,66,8189,798,0,0,17,17,50,1215,4753,448,720,8059,30,224,112,52,7,1285,879,34,5,2177,0,07/01/2013,06/30/2014
IA,IA0413,2015,SIOUX RAPIDS MEMORIAL LIBRARY,215 2ND ST,SIOUX RAPIDS,50585,-95.150007,42.89244,19,21,BUENA VISTA,20578,Y,CI,SO,ME,1123,1107,1,0,0,0,0.75,0.5,1.25,53213,1190,0,109,54512, , , ,4100,0,297,4397, ,39926,0,1119,0,1119,2238,2238,12644,0,99,0,451,0,0,17,17,16,1560,13540,387,667,11523,6,3,6,3,1,228,210,10,7,3121,2,07/01/2013,06/30/2014
IA,IA0414,2015,STORM LAKE PUBLIC LIBRARY,609 CAYUGA ST,STORM LAKE,50588,-95.198323,42.644929,19,21,BUENA VISTA,20578,Y,CI,SO,ME,12280,12103,1,0,0,0,3,3.08,6.08,347199,6401,0,7683,361283,166272,87760,254032,18005,4493,4271,26769,51527,332328,0,0,0,0,0,0,36276,15584,1054,8189,1826,0,5,16,21,62,2280,77829,728,10721,45858,342,376,281,186,15,3486,3053,98,8,7399,0,07/01/2013,06/30/2014
IA,IA0416,2015,CHEROKEE PUBLIC LIBRARY,215 S 2ND ST,CHEROKEE,51012,-95.5513546,42.7484722,19,35,CHEROKEE,11836,Y,CI,SO,ME,7490,7382,1,0,0,0,2.68,2.1,4.78,223113,5186,0,14492,242791,151313,37994,189307,13567,2640,3835,20042,58576,267925,8000,0,0,0,8000,8000,34587,15552,1877,8189,2357,0,6,17,23,85,2340,72143,8313,3739,60940,351,121,355,232,0,5715,4453,0,16,16534,-1,07/01/2013,06/30/2014
IA,IA0417,2015,M-C COMMUNITY LIBRARY,200 W GRACE ST,CLEGHORN,51014,-95.713533,42.813017,19,35,CHEROKEE,11836,Y,OT,SO,ME,755,744,1,0,0,0,0.63,0,0.63,9600,1758,0,948,12306, , , ,7348,322,2765,10435, ,23517,0,0,0,0,0,0,9297,15552,103,8189,1375,0,0,17,17,30,2715,10224,150,299,13706,228,56,27,15,6,405,402,3,5,2050,25,07/01/2013,06/30/2014
